- - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F354170063","Unintentionally bitten by animal")	1	UNINT	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F354170063","Exposure to being bitten")												
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F697867048","Unintentionally bitten by marine animal")	2	UNINT	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F697867048","Exposure to being bitten")	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1067984829","Marine animal")											
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F528027593","Unintentionally bitten by reptile or amphibian")	2	UNINT	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F528027593","Exposure to being bitten")	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F114330365","Reptile or amphibian")											
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F558963124","Unintentionally bitten by land mammal")	2	UNINT	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F558963124","Exposure to being bitten")	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F679494525","Land mammal")											
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1680100916","Unintentionally bitten by rat")	2	UNINT	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1680100916","Exposure to being bitten")	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3a%2f%2fid.who.int%2ficd%2fentity%2f1090927505","Rat, guinea pig, mouse")											
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F478504865","Unintentionally bitten by insect or bird")	2	UNINT	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F478504865","Exposure to being bitten")	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1517361661","Bird")											
					=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1297710397","Insect, invertebrate")											
- -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F134290789","Unintentional fall")	1	UNINT	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F134290789","Exposure to fall")												
- - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1729453916","Unintentional fall from a height of 1 metre or more")	1	UNINT	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1729453916","Exposure to fall from a height of 1 metre or more")												
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F532649961","Unintentional fall from, out of or through building or structure")	2	UNINT		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F297977881","Building, building component, or related fitting")											
																
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F924882442","Fall from, out of or through bridge")	1														
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1224625541","Fall from, out of or through building")	2														
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F669650876","Fall from, out of or through balcony")	1														
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F847229948","Fall from or through roof")	1														
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1018869510","Fall from, out of or through wall")	2			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F747221040","Wall or related fitting or feature")											
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1460888323","Fall from, out of or through window")	2			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F483710091","Window")											
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F205907696","Fall from, out of or through turret")	1														
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F2008585443","Fall through floor")	2			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1230016112","Floor or related fitting or feature")											
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F849593528","Fall from or out of tower")	1														
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1188999659","Fall from, out of or through viaduct")	1														
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F2044964799","Fall from flag-pole")	1														
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F2028266721","Fall from or through railing")	2			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F369507154","Handrail, railing, banister")											
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F240716420","Unintentional fall from ladder")	2	UNINT		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1615174393","Ladder, movable step")											
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F152750569","Unintentional fall from cliff")	2	UNINT		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F191157675","Cliff")											
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1817248893","Unintentional fall from tree")	2	UNINT		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F29754721","Tree, plant")											
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F2062834301","Unintentional fall on or from scaffolding")	2	UNINT		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1021577721","Scaffolding")											
- - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F415990995","Unintentional fall on the same level or from less than 1 metre")	1	UNINT	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F415990995","Exposure to fall on the same level or from less than 1 metre")												
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F261691179","Unintentional fall involving a pedestrian conveyance")	1	UNINT													
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1591706098","Fall involving wheelchair")	2			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1667682901","Wheelchair")											
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1020759823","Unintentional fall involving ice and snow")	2	UNINT		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1726097137","Snow, ice")											
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1430972584","Unintentional fall involving furniture")	2	UNINT		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F403045768","Furniture or furnishing")											
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F712167695","Unintentional fall involving bed")	2	UNINT		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1177430729","Bed, bedding or bedding accessories")											
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1329142939","Unintentional fall involving chair")	2	UNINT		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F2136377225","Chair, sofa")											
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1503412891","Fall on same level from slipping, tripping and stumbling")	1														
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1002397610","Falling over animal")	1														
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1584699652","Slipped on wet floor and fell")	2			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1230016112","Floor or related fitting or feature")											
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1216012272","Other fall on same level due to collision with, or pushing by, another person")	0														
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F978668813","Fall due to collision of pedestrian with another pedestrian either on or off pedestrian conveyance")	0														
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1796392726","Unintentional fall involving stairs and steps")	2	UNINT		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1021954298","Stairs, steps")											
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1804496786","Fall on or from incline")	1														
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1270589394","Fall involving ice or snow on stairs and steps")	2			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1726097137","Snow, ice")											
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1432899034","Fall on or from escalator")	2			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1807645421","Escalator")											
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1534148200","fall on or from ramp")	2			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1472546475","Slope, ramp")											
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1461437517","Unintentional fall involving playground equipment")	2	UNINT		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1788929134","Playground equipment")											
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F758190694","Fall involving ice-skates, skis, roller-skates or skateboards")	2			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F433300948","Skateboard")											
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F999574628","Fall while being carried or supported by other persons")	1														
- -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1546589464","Unintentional threat to breathing")	1	UNINT	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1546589464","Exposure to threat to breathing")												
- - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F724580931","Unintentional threat to breathing by inhalation or ingestion of food ")	1	UNINT	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F724580931","Exposure to threat to breathing by inhalation or ingestion of food")												
- - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F2095569394","Unintentional threat to breathing by strangulation")	1	UNINT	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F2095569394","Exposure to threat to breathing by strangulation")												
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F586448896","Accidental suffocation and strangulation in bed")	2		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F586448896","Exposure to threat to breathing by strangulation")	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1177430729","Bed, bedding or bedding accessories")											
- - - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1141863344","Unintentional suffocation and strangulation due to bed linen")	2	UNINT	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1141863344","Exposure to threat to breathing by strangulation")												
- - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1241130363","Unintentional threat to breathing by inhalation or ingestion of liquids")	1	UNINT	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1241130363","Exposure to threat to breathing by inhalation or ingestion of liquids")												
- - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1316747223","Unintentional threat to breathing by inhalation or ingestion of gastric contents")	1	UNINT	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1316747223","Exposure to threat to breathing by inhalation or ingestion of gastric contents")												
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F917427373","Choked on vomitus or regurgitated food")	1														
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F296058223","Accidental asphyxia by vomitus or regurgitated food")	1			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1842194031","Food, drink, or related product")											
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F644107547","Accidental aspiration or inhalation of vomitus into respiratory tract NOS")	1		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F644107547","Exposure to threat to breathing by inhalation or ingestion of food")												
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1232080674","Compression or obstruction of trachea by vomitus in oesophagus")	0														
- - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1949195114","Unintentional threat to breathing by hanging")	1	UNINT	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1949195114","Exposure to threat to breathing by hanging")												
- - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1681680901","Unintentional threat to breathing by suffocation from object covering mouth or nose")	1	UNINT	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1681680901","Exposure to threat to breathing by suffocation from object covering mouth or nose")												
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F263859483","Unintentional suffocation and strangulation due to body of mother ")	1	UNINT	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F263859483","Exposure to threat to breathing by strangulation")												
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1524406716","Suffocation from object covering mouth and nose")	1		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1524406716","Exposure to threat to breathing by suffocation from object covering mouth or nose")												
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1681570804","Accidental suffocation by plastic bag")	1			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F16429544","Plastic bag")											
- - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1977284462","Unintentional threat to breathing from low oxygen environment")	1	UNINT	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1977284462","Exposure to threat to breathing from low oxygen environment")												
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F932188193","Diving with insufficient air supply")	1														
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1213123504","Accidentally shut in other airtight space")	0														
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F755718585","Accidental mechanical suffocation in refrigerator")	1			=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1940685353","Refrigerator, freezer")											
- - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F277953276","Unintentional threat to breathing by inhalation or ingestion of other objects or materials")	1	UNINT	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F277953276","Exposure to threat to breathing by inhalation or ingestion of other objects or materials")												
- - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1241926931","Unintentional threat to breathing by external compression of airways or chest")	1	UNINT	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1241926931","Exposure to threat to breathing by external compression of airways or chest")												
- -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F497764339","Unintentional immersion, submersion or falling into water")	1	UNINT	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F497764339","Exposure to immersion, submersion or falling into water")												
- - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1117679527","Unintentional drowning or submersion, while in body of water")	1	UNINT	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1117679527","Exposure to drowning or submersion, while in body of water")												
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1366249276","Unintentional drowning or submersion, while in body of water, swimming pool")	1	UNINT	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1366249276","Exposure to drowning or submersion, while in body of water")												
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1966159847","Drowning and submersion while in bath-tub")	1		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1966159847","Exposure to immersion, submersion or falling into water")												
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1053705041","Unintentional drowning or submersion, while in body of water, bathtub")	2	UNINT	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1053705041","Exposure to drowning or submersion, while in body of water")	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F403845435","Bathtub")											
- - - -	=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F2096460380","Drowning and submersion while in natural water")	1		=HYPERLINK("https://icd.who.int/dev11/f/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F2096460380","Exposure to immersion, submersion or falling into water")												
